Timestamp,Heart Rate (bpm),Asleep,Privacy Score
18:20.7,61.43611331068567,0.9471417084356009,0.10266393818808638
18:20.7,130.04180213846047,0,0.1642623011009382
18:20.7,94.81696583,0,0.1847950887385555
18:20.7,95.60180333947707,1.075851768166695,0.1866523102567116
18:20.7,70.31477470340127,1.0620638375143876,0.1866523102567116
18:20.7,73.41457936727977,0,0.1866523102567116
18:20.7,99.50959924913096,0,0.10369572792039534
18:20.7,54.04754342090228,1.087816432149323,0.29864369641073857
18:20.7,109.51299264293958,1.0053287036763316,0.2322784305416856
18:20.7,60.192624638617154,0,0.14517401908855349
18:20.7,62.73903572948695,1.0830848312205494,0.14517401908855349
18:20.7,93.87908729194308,0,0.10369572792039534
18:20.7,65.76087314412555,1.0613046989752644,0.10369572792039534
18:20.7,68.44488995263728,1.047681389287986,0.14517401908855349
18:20.7,60.40290979210811,1.076343065501495,0.14517401908855349
18:20.7,107.83489950395075,0.921956586,0.16591316467263256
18:20.7,53.471576740657305,0,0.2322784305416856
18:20.7,104.34832468888979,0,0.2322784305416856
18:20.7,61.90180191349588,1.0379262631193094,0.1866523102567116
18:20.7,65.10737002,1.0723848852598066,0.10369572792039534
18:20.7,53.65320736,1.0311867030495532,0.2322784305416856
18:20.7,69.42970686436145,0,0.14517401908855349
18:20.7,94.95792584646958,1.0977476281027192,0.10369572792039534
18:20.7,114.56765725338335,1.0423295370115062,0.2322784305416856
18:20.7,75.96431044860707,0,0.10369572792039534
18:20.7,102.6112873407591,0.962003018,0.2322784305416856
18:20.7,106.9259147697076,1.0617153058431446,0.16591316467263256
18:20.7,67.15341186001653,0,0.18852819716143757
18:20.7,57.01260436212641,0,0.1675806196990556
18:20.7,85.74730364406744,0,0.10473788731190975
18:20.7,91.47356510424412,0,0.10473788731190975
18:20.7,102.88237508423325,1.000146589372406,0.23461286757867783
18:20.7,80.33807683385342,0,0.10473788731190975
18:20.7,127.18200909258597,1.0615774649028802,0.1675806196990556
18:20.7,63.118672404837326,0.9934163135746483,0.14663304223667364
18:20.7,56.79368462758258,1.0914014606649969,0.30164511545830014
18:20.7,85.43174018183993,0,0.14663304223667364
18:20.7,114.46693344844482,0.9168852708908213,0.30164511545830014
18:20.7,108.06374087037112,0,0.23461286757867783
18:20.7,98.05682802336169,1.0659985375024894,0.18852819716143757
18:20.7,109.2999110811858,0,0.30164511545830014
18:20.7,61.44000525,0.9905246009715953,0.10473788731190975
18:20.7,67.41806090178324,1.075526248281456,0.18852819716143757
18:20.7,121.54489752079333,0,0.23461286757867783
18:20.7,122.26484292189495,0,0.30164511545830014
18:20.7,104.48015414901597,1.091106007522338,0.30164511545830014
18:20.7,104.2223117893827,0,0.23461286757867783
18:20.7,122.08088280936673,0.9802560591685148,0.1675806196990556
18:20.7,121.89465958930938,1.0457212884796647,0.30164511545830014
18:20.7,68.81464352815046,1.090850187837542,0.10473788731190975
18:20.7,119.77725167566973,0,0.1675806196990556
18:20.7,82.70614000873863,0,0.1481067288112121
18:20.7,90.86266592396132,0,0.1481067288112121
18:20.7,53.43580314091121,1.0111043352712048,0.16926483292709954
18:20.7,96.40316867518412,0,0.1481067288112121
18:20.7,127.52429019207136,0.9377686588834797,0.30467669926877916
18:20.7,73.60831275928697,0,0.1481067288112121
18:20.7,92.08783518,0,0.1057905205794372
18:20.7,98.14778529,1.0086062042231927,0.19042293704298696
18:20.7,109.6925432884247,0,0.16926483292709954
18:20.7,62.124617461380055,0,0.1057905205794372
18:20.7,62.80375974416555,1.091340655225091,0.1057905205794372
18:20.7,109.97142522935641,0.9285508950247854,0.30467669926877916
18:20.7,104.00771617629505,0,0.30467669926877916
18:20.7,97.23655970410145,0,0.19042293704298696
18:20.7,83.21142154,0.9763168750454502,0.1057905205794372
18:20.7,114.23149317075533,1.097644190003509,0.23697076609793935
18:20.7,76.23102189586905,1.0763287249420452,0.1481067288112121
18:20.7,78.10832033163125,0.9335654630123427,0.1481067288112121
18:20.7,97.24667741319044,1.0494627851787304,0.19042293704298696
18:20.7,60.88358344958615,0.9494019983085952,0.1481067288112121
18:20.7,99.96750951860028,0,0.1057905205794372
18:20.7,119.70860534859702,0,0.23697076609793935
18:20.7,59.62686224737142,0,0.30467669926877916
18:20.7,56.836761332734675,1.0762920174822104,0.16926483292709954
18:20.7,86.72068037810372,0,0.10685373298718168
18:20.7,74.54411287064573,0.9410572262172929,0.14959522618205434
18:20.7,59.80439371158131,0,0.3077387510030833
18:20.7,114.51797831827251,0,0.3077387510030833
18:20.7,75.19769185,0,0.14959522618205434
18:20.7,110.99657059219737,0.9006216946437791,0.1709659727794907
18:20.7,80.48829146,0.9173804564870996,0.10685373298718168
18:20.7,119.73756121887426,0,0.1709659727794907
18:20.7,69.75260468958642,1.019360869752802,0.14959522618205434
18:20.7,58.99066192993912,0,0.1709659727794907
18:20.7,87.09334231542863,0,0.14959522618205434
18:20.7,78.76324220330015,0,0.14959522618205434
18:20.7,82.44328875343581,0,0.10685373298718168
18:20.7,51.881266866909044,1.099603287835318,0.3077387510030833
18:20.7,77.55875153464851,0.9201262808909955,0.14959522618205434
18:20.7,89.79200269963766,0.9980491459596675,0.19233671937692703
18:20.7,58.160254552937324,0,0.3077387510030833
18:20.7,60.46814145914687,0,0.14959522618205434
18:20.7,74.69801350709739,0,0.14959522618205434
18:20.7,94.61679778285819,1.0814878863656194,0.14959522618205434
18:20.7,100.24671780902403,0.9383369393222857,0.3077387510030833
18:20.7,68.22805039139025,0,0.14959522618205434
18:20.7,88.37106213692088,0,0.10685373298718168
18:20.7,103.21445030377905,0,0.23935236189128695
18:20.7,123.64193434968982,0,0.3108315768689374
18:20.7,67.58950747099016,0,0.10792763085726993
18:20.7,109.71401327218739,0,0.3108315768689374
18:20.7,63.73785899167411,1.0619783410683628,0.10792763085726993
18:20.7,77.31203880345038,0,0.15109868320017789
18:20.7,75.33360247,1.0129236987689576,0.10792763085726993
18:20.7,72.28883049008681,0.9489493456530045,0.19426973554308588
18:20.7,65.96847154,0,0.10792763085726993
18:20.7,81.17433340098847,1.0402650706849035,0.19426973554308588
18:20.7,72.63382790820467,0.9733214906590467,0.19426973554308588
18:20.7,112.12488988836031,0.9240893019451115,0.24175789312028462
18:20.7,71.00203806409621,1.0561657274014062,0.15109868320017789
18:20.7,103.4271238637598,0,0.3108315768689374
18:20.7,102.22798541782696,1.0028130349699313,0.3108315768689374
18:20.7,105.9458150641129,0,0.3108315768689374
18:20.7,65.53961084983892,0,0.19426973554308588
18:20.7,68.80502517622922,0,0.19426973554308588
18:20.7,94.86830770007163,1.0273976139457648,0.19426973554308588
18:20.7,87.83933847020757,0.9845345215987937,0.15109868320017789
18:20.7,67.45152920389657,1.079962413733179,0.15109868320017789
18:20.7,68.82213836653814,0.9398751649676486,0.19426973554308588
18:20.7,101.58246086617463,1.0676865587591409,0.24175789312028462
18:20.7,73.99782011,0,0.15109868320017789
18:20.7,84.24819506971214,0,0.15109868320017789
18:20.7,70.11113952,0,0.196222179
18:20.7,70.57387887160881,0,0.196222179
18:20.7,115.1866477315706,1.0536097941584817,0.31395548615150565
18:20.7,60.06518197511512,1.0067435696319598,0.10901232158038389
18:20.7,68.94514963,0.9404778728926051,0.15261725021253744
18:20.7,67.76484059752455,0,0.196222179
18:20.7,106.97402818662547,0,0.31395548615150565
18:20.7,76.12714301997688,0.9106737903552214,0.15261725021253744
18:20.7,56.647024031911144,0,0.24418760034005993
18:20.7,62.71409508,0.9696961604224075,0.10901232158038389
18:20.7,61.713221906549926,0,0.10901232158038389
18:20.7,87.04640444060041,0,0.15261725021253744
18:20.7,86.46190378,1.0061341961477968,0.10901232158038389
18:20.7,118.40456566874191,0,0.31395548615150565
18:20.7,91.71172765265537,0,0.15261725021253744
18:20.7,101.51684683688728,0,0.17441971452861424
18:20.7,124.76172027605283,0,0.17441971452861424
18:20.7,96.05134935861113,0.9819531552474757,0.10901232158038389
18:20.7,90.76530282359174,0,0.10901232158038389
18:20.7,85.18012187862384,0,0.15261725021253744
18:20.7,106.04061946421824,0,0.24418760034005993
18:20.7,89.70832633667678,0.9412502656826001,0.10901232158038389
18:20.7,71.69081631689122,1.033125768814325,0.15261725021253744
18:20.7,62.58583964709667,0.9873712024303921,0.15261725021253744
18:20.7,68.77310019603642,0,0.11010791362649981
18:20.7,91.12384276201911,0,0.19819424452769965
18:20.7,58.631126037568265,0.9520052943178046,0.1761726618023997
18:20.7,120.51686506075133,1.0676706185745597,0.31711079124431946
18:20.7,81.94974445770906,1.014929401527757,0.11010791362649981
18:20.7,89.81003925141594,0,0.11010791362649981
18:20.7,83.73111268,1.0675475095312643,0.19819424452769965
18:20.7,96.06355471219392,0.9196897177666215,0.19819424452769965
18:20.7,78.15921036723384,0,0.11010791362649981
18:20.7,88.81043151703058,1.0261090058606703,0.19819424452769965
18:20.7,72.49125520287032,0.9912708943332834,0.11010791362649981
18:20.7,52.90319549284908,0.9910770762043815,0.1761726618023997
18:20.7,87.53078666299393,1.0745776956651185,0.11010791362649981
18:20.7,90.17738020140692,0.9973357979496031,0.15415107907709974
18:20.7,101.02260689653465,1.0490954237077377,0.24664172652335958
18:20.7,99.84180766734109,0.9269729372940375,0.11010791362649981
18:20.7,98.65943531316807,0,0.11010791362649981
18:20.7,105.2819551804249,0.9283119126612186,0.24664172652335958
18:20.7,99.05916255762705,0,0.11010791362649981
18:20.7,85.39242667517433,0,0.19819424452769965
18:20.7,69.22947380459848,0,0.11010791362649981
18:20.7,54.164970841309945,1.0456896855075108,0.24664172652335958
18:20.7,107.36899903359236,0,0.31711079124431946
18:20.7,105.50787101021493,0,0.24664172652335958
18:20.7,108.60191332731249,0.9859212289453994,0.32029780768051763
18:20.7,65.10168679941623,1.0179127111868342,0.15570032317802937
18:20.7,69.26588660476276,0,0.15570032317802937
18:20.7,105.51195305283068,0,0.17794322648917646
18:20.7,53.76981703529157,1.0981107559896954,0.17794322648917646
18:20.7,113.39443608369791,1.020074784495652,0.17794322648917646
18:20.7,57.37966081897831,0,0.32029780768051763
18:20.7,55.98022043316563,1.098709147937218,0.17794322648917646
18:20.7,91.86874558271415,0,0.15570032317802937
18:20.7,73.03789256589484,0.9105535348151665,0.2001861298003235
18:20.7,62.70226248365159,0.9750524190808388,0.15570032317802937
18:20.7,59.22807299861282,0.9152121168052949,0.32029780768051763
18:20.7,109.77172430148724,1.0763781550361409,0.32029780768051763
18:20.7,53.947773080516264,0,0.32029780768051763
18:20.7,99.31580930732329,0,0.15570032317802937
18:20.7,60.383578602455714,0.9151725120877325,0.2001861298003235
18:20.7,65.02112692199604,0.9400377133593496,0.11121451655573528
18:20.7,52.85945639019271,0.9218889438382579,0.249120517
18:20.7,78.10557985676104,0,0.2001861298003235
18:20.7,97.54939288,1.069135615,0.11121451655573528
18:20.7,107.66150046900711,1.0922773968962214,0.32029780768051763
18:20.7,83.76473346131444,0,0.15570032317802937
18:20.7,113.28867855840097,0.9406378578763724,0.17794322648917646
18:20.7,106.60779226646969,0.9484621678574867,0.249120517
18:20.7,62.288664672682756,0,0.2021980338527497
18:20.7,65.43499432713233,0,0.2021980338527497
18:20.7,73.73267055812109,0,0.15726513744102755
18:20.7,96.75568532006629,0,0.11233224102930539
18:20.7,104.85116401586322,0.9880143252675122,0.32351685416439957
18:20.7,67.67240388180635,0,0.11233224102930539
18:20.7,113.5329983390074,0.911864652,0.2516242199056441
18:20.7,62.899355468299255,1.0961462879329038,0.2021980338527497
18:20.7,58.32385104809818,1.0074426340984228,0.32351685416439957
18:20.7,80.95481323915213,0,0.15726513744102755
18:20.7,104.82669888026679,1.0478073194418227,0.32351685416439957
18:20.7,91.43727499939158,0,0.11233224102930539
18:20.7,95.60971745572094,1.0169040300768462,0.2021980338527497
18:20.7,105.3719801977034,0,0.2516242199056441
18:20.7,58.63121193,1.0644271479301581,0.17973158564688863
18:20.7,70.65314494966117,1.0351968210115645,0.15726513744102755
18:20.7,109.09337085354066,0,0.2516242199056441
18:20.7,103.13178101214869,0,0.17973158564688863
18:20.7,116.88992216563241,1.0982119994059045,0.32351685416439957
18:20.7,103.71988103381688,0,0.32351685416439957
18:20.7,119.88065814159334,1.0224783944732745,0.32351685416439957
18:20.7,122.7828334003713,1.0980196911894486,0.17973158564688863
18:20.7,80.09232500608188,0.9465390081747528,0.2021980338527497
18:20.7,121.85043282348818,0,0.32351685416439957
18:20.7,91.90284248917816,0,0.15884567834882454
18:20.7,94.51688486065188,0,0.15884567834882454
18:20.7,56.61037604441567,1.060505097717204,0.25415308535811926
18:20.7,110.62350552811574,0,0.25415308535811926
18:20.7,113.8343848183311,0.9596280037808976,0.3267682526032962
18:20.7,61.79775365307281,0,0.11346119882058896
18:20.7,90.66678943179384,0,0.11346119882058896
18:20.7,96.14984415618983,0.9653729210258564,0.20423015787706011
18:20.7,123.91088561496301,0,0.25415308535811926
18:20.7,60.96341865528899,0,0.20423015787706011
18:20.7,61.180235474819305,1.0971475706672642,0.20423015787706011
18:20.7,96.50336601339541,0.9061557999550387,0.11346119882058896
18:20.7,103.38522351089121,0,0.25415308535811926
18:20.7,89.12007479411884,0,0.15884567834882454
18:20.7,88.59717036712303,1.0746449646330105,0.11346119882058896
18:20.7,103.99636749545935,1.078580921663848,0.3267682526032962
18:20.7,81.48549857,0.9813945575526719,0.15884567834882454
18:20.7,80.53884722732124,0.91478259,0.20423015787706011
18:20.7,97.99337471353401,1.0018997596698676,0.15884567834882454
18:20.7,60.26599670159753,1.007849318416077,0.11346119882058896
18:20.7,114.88680536662899,0,0.18153791811294234
18:20.7,110.27836786571885,0,0.25415308535811926
18:20.7,51.26258409740458,0,0.18153791811294234
18:20.7,61.57198286,0.9315023996406906,0.20423015787706011
18:20.7,89.99871680566947,0,0.20628270508735058
18:20.7,72.39580740555112,0.9906917407886431,0.11460150282630588
18:20.7,58.24758873976493,0,0.1833624045220894
18:20.7,108.06056476900154,0,0.33005232813976093
18:20.7,80.41043355610786,0,0.16044210395682823
18:20.7,118.65302427419358,1.0303653416101597,0.1833624045220894
18:20.7,73.78470563,0.9407606735183183,0.11460150282630588
18:20.7,118.9993871477029,0,0.25670736633092517
18:20.7,64.22642245,0.9610216106200694,0.16044210395682823
18:20.7,66.32668162850409,0,0.20628270508735058
18:20.7,82.18183309528179,0,0.16044210395682823
18:20.7,75.03480965,0,0.20628270508735058
18:20.7,77.52019265020742,0,0.16044210395682823
18:20.7,60.26382487026274,0.9490690907753384,0.11460150282630588
18:20.7,75.37436028709078,1.0110769121915042,0.11460150282630588
18:20.7,97.14109405112308,1.0563289792398485,0.11460150282630588
18:20.7,70.38726884144965,0,0.20628270508735058
18:20.7,63.80203246455006,0,0.11460150282630588
18:20.7,63.59909706,0,0.20628270508735058
18:20.7,86.61411735045269,0.9712415754731482,0.16044210395682823
18:20.7,109.6350205,0.9487469933946369,0.1833624045220894
18:20.7,69.93464397258676,0,0.11460150282630588
18:20.7,88.39358178114523,0,0.16044210395682823
18:20.7,91.54254692,0,0.20628270508735058
18:20.7,121.07788206064939,0,0.18520522732449124
18:20.7,70.76084516865915,0,0.20835588074005262
18:20.7,97.00606208134575,0,0.16205457390892983
18:20.7,63.91287616194753,0.9672143413981159,0.16205457390892983
18:20.7,69.76973597151171,0,0.20835588074005262
18:20.7,80.85148583,1.0087982164485423,0.20835588074005262
18:20.7,69.11701270448643,0.907498429,0.20835588074005262
18:20.7,75.29567023536478,0,0.11575326707780702
18:20.7,80.09681931094863,0.9535771970025251,0.20835588074005262
18:20.7,64.35104504437832,0.9858706131826164,0.11575326707780702
18:20.7,110.34048454459435,1.0708831441040556,0.25928731825428775
18:20.7,76.01754490903986,1.0648155633316425,0.16205457390892983
18:20.7,96.64417316158982,0,0.11575326707780702
18:20.7,115.49923443060464,0.9415045238694731,0.25928731825428775
18:20.7,105.91719568844465,0,0.3333694091840842
18:20.7,64.9015471,0,0.11575326707780702
18:20.7,70.47805573,0,0.20835588074005262
18:20.7,96.23074909321883,1.0099954407128469,0.11575326707780702
18:20.7,88.53728217383699,1.013834004447926,0.16205457390892983
18:20.7,71.43315209944875,1.0274653791969455,0.11575326707780702
18:20.7,77.38368298550671,1.0285651393229234,0.16205457390892983
18:20.7,112.15085659559189,0.9303961672449572,0.3333694091840842
18:20.7,75.62871766920624,0,0.16205457390892983
18:20.7,84.33090391604594,0,0.11575326707780702
18:20.7,69.61453878630368,0,0.21044989215445917
18:20.7,82.48169199680608,0,0.1636832494534682
18:20.7,119.11779901424627,1.056637210963536,0.18706657080396372
18:20.7,63.980117932605644,0.9177992776407427,0.21044989215445917
18:20.7,65.09717680030982,0.9386815403436687,0.21044989215445917
18:20.7,63.41337277446195,0,0.1636832494534682
18:20.7,95.59302655029131,0,0.11691660675247731
18:20.7,67.75363339933853,1.044092949149247,0.21044989215445917
18:20.7,59.64325199258501,0,0.26189319912554915
18:20.7,65.15186675885634,0.9956487927619307,0.1636832494534682
18:20.7,68.84144027187723,0,0.1636832494534682
18:20.7,81.18820595420465,0,0.1636832494534682
18:20.7,91.08312961931213,1.0425302101928209,0.1636832494534682
18:20.7,111.29631386393393,0,0.3367198274471347
18:20.7,95.99883427345085,0,0.1636832494534682
18:20.7,104.04900583370217,0,0.18706657080396372
18:20.7,106.3851527,0,0.18706657080396372
18:20.7,91.37530032195431,1.0397681743803253,0.11691660675247731
18:20.7,82.08461751627534,0,0.1636832494534682
18:20.7,84.81334101,0,0.1636832494534682
18:20.7,99.67733512587971,0,0.11691660675247731
18:20.7,79.07198062448236,1.07139103,0.1636832494534682
18:20.7,81.16956389871072,0.9257267124313484,0.21044989215445917
18:20.7,63.15265883108385,1.0090369836493003,0.11691660675247731
18:20.7,69.82169499340918,0,0.11809163818525367
18:20.7,101.22843341498556,0,0.34010391797353057
18:20.7,52.522620075010494,1.0798976771020388,0.2645252695349682
18:20.7,105.89656720302266,0.9371509060595189,0.1889466210964059
18:20.7,82.54561652758045,0.917166189,0.11809163818525367
18:20.7,88.42150787522239,0,0.2125649487334566
18:20.7,82.47498584672171,1.0279059088821956,0.2125649487334566
18:20.7,102.7681209149221,0.9102200963089971,0.1889466210964059
18:20.7,92.04583956077997,0,0.16532829345935512
18:20.7,89.26407657925317,0.9064434012643741,0.16532829345935512
18:20.7,71.04966535717931,1.0326406967615698,0.2125649487334566
18:20.7,50.47792057902171,0.9797145781334539,0.34010391797353057
18:20.7,100.71360979923492,0.9991200459408761,0.1889466210964059
18:20.7,97.59600272781404,1.072595104448766,0.16532829345935512
18:20.7,98.62696583912319,0.9814471690234902,0.16532829345935512
18:20.7,84.15711287386625,1.005403381787961,0.11809163818525367
18:20.7,107.79965262129997,0,0.2645252695349682
18:20.7,105.2947066563999,1.0760416110178197,0.2645252695349682
18:20.7,98.60539946387554,0,0.11809163818525367
18:20.7,74.73913151041151,0,0.11809163818525367
18:20.7,62.43214781710299,0,0.16532829345935512
18:20.7,57.54217028022479,1.037767276755872,0.34010391797353057
18:20.7,122.46268465398566,0,0.34010391797353057
18:20.7,106.42276890813082,0,0.1889466210964059
18:20.7,97.91458397,1.0023097484633574,0.16698987043236202
18:20.7,65.16884203148132,1.056749116843652,0.16698987043236202
18:20.7,64.49653397554361,0,0.1192784788802586
18:20.7,94.55195239224017,0,0.21470126198446549
18:20.7,60.63360927568823,1.0432516868890556,0.21470126198446549
18:20.7,109.73256006053593,0.9366223037315637,0.2671837926917792
18:20.7,60.06446571528783,0,0.16698987043236202
18:20.7,60.994750480159375,0.9213757082677893,0.16698987043236202
18:20.7,97.71625926587832,0,0.1192784788802586
18:20.7,76.65264008830354,0.971191945,0.21470126198446549
18:20.7,68.40742704654026,0.9563638271766806,0.1192784788802586
18:20.7,62.441354649361294,0.9152093850844727,0.21470126198446549
18:20.7,102.25966345446646,0.9936668386474016,0.2671837926917792
18:20.7,51.99522356483868,0,0.19084556620841375
18:20.7,110.00778204218534,0,0.3435220191751448
18:20.7,61.126722367883794,0.9278469532334706,0.1192784788802586
18:20.7,64.62486675114026,1.0620079287938677,0.1192784788802586
18:20.7,57.05762771,0.9476320679929255,0.3435220191751448
18:20.7,77.86629494603824,0,0.21470126198446549
18:20.7,98.3218677,1.0685355533357186,0.16698987043236202
18:20.7,102.19160985242857,0.9297314194165646,0.3435220191751448
18:20.7,83.44457325960926,0,0.16698987043236202
18:20.7,97.45181062963138,1.0008779218106263,0.16698987043236202
18:20.7,96.51165080654405,0.9442770650015619,0.1192784788802586
18:20.7,65.19069709511592,0,0.2168590455405911
18:20.7,58.29497166287786,0,0.19276359603608098
18:20.7,85.55262479973315,0,0.2168590455405911
18:20.7,94.84372092415809,0,0.16866814653157083
18:20.7,96.88576967997746,0.9975258993238009,0.16866814653157083
18:20.7,79.46923093279484,0,0.16866814653157083
18:20.7,116.63066852888441,1.0300136036748944,0.26986903445051336
18:20.7,70.96881905179968,1.0575875355193862,0.12047724752255061
18:20.7,57.07672851889045,1.085215235142323,0.19276359603608098
18:20.7,76.74541441605903,0,0.2168590455405911
18:20.7,100.56166091538003,0.9698998221776685,0.26986903445051336
18:20.7,97.83546197904923,0,0.2168590455405911
18:20.7,100.07741527846234,0.9582441793384173,0.26986903445051336
18:20.7,106.95177575548394,0,0.26986903445051336
18:20.7,65.54951161,1.0846681917820353,0.2168590455405911
18:20.7,63.26863822462682,1.0022242480180785,0.16866814653157083
18:20.7,106.66374140913751,0,0.26986903445051336
18:20.7,122.65219883895448,0,0.26986903445051336
18:20.7,111.67246772688321,1.048334205397675,0.19276359603608098
18:20.7,115.15907047159583,0,0.19276359603608098
18:20.7,100.9719386514306,0.9441324239299883,0.26986903445051336
18:20.7,121.17423164336626,1.0697009460802014,0.26986903445051336
18:20.7,72.56138347641522,1.0113315676416494,0.12047724752255061
18:20.7,118.22179168496427,0,0.26986903445051336
18:20.7,80.73801407,0,0.21903851518198725
18:20.7,92.79369428653844,0,0.12168806398999292
18:20.7,55.19100722704594,0.9953922198892463,0.27258126333758415
18:20.7,94.04452450544048,0,0.1703632895859901
18:20.7,118.31756812839942,1.007299868086363,0.19470090238398868
18:20.7,66.35110481532301,0,0.12168806398999292
18:20.7,91.24104320776064,0,0.12168806398999292
18:20.7,112.30585276265428,0.9169626991328863,0.27258126333758415
18:20.7,105.94269429793347,0,0.19470090238398868
18:20.7,57.45925721976649,0,0.19470090238398868
18:20.7,67.93989779197598,0.9413867244322608,0.12168806398999292
18:20.7,100.86311892660744,1.0573873434533727,0.27258126333758415
18:20.7,106.4553232434613,0,0.3504616242911796
18:20.7,99.69766741155365,0,0.1703632895859901
18:20.7,84.48958927212323,0.9152037744688771,0.12168806398999292
18:20.7,112.26245248466154,1.0781490925945312,0.3504616242911796
18:20.7,84.89245877313046,0.9367269398298457,0.1703632895859901
18:20.7,79.35598393508788,1.0692676328148174,0.12168806398999292
18:20.7,100.99337874565441,1.0300272254117049,0.27258126333758415
18:20.7,55.50546540763691,1.0638087314824316,0.3504616242911796
18:20.7,107.06471120469551,0,0.27258126333758415
18:20.7,120.89129374563001,0,0.19470090238398868
18:20.7,55.82438077780454,0,0.19470090238398868
18:20.7,66.17568227818764,0.9538072570507087,0.1703632895859901
18:20.7,90.64596834,0,0.17207546911133778
18:20.7,85.65707075091176,1.0696523817451655,0.12291104936524128
18:20.7,53.56436350914467,0,0.2753207505781405
18:20.7,113.80791744813838,0,0.35398382217189495
18:20.7,84.68655289,0,0.2212398888574343
18:20.7,104.913242,1.0311149798120436,0.19665767898438605
18:20.7,83.59172331320445,1.0171143933433062,0.17207546911133778
18:20.7,121.18982307374075,0,0.35398382217189495
18:20.7,71.10342875,1.0231262891720532,0.17207546911133778
18:20.7,59.09644991446136,0,0.2753207505781405
18:20.7,87.62112151,0,0.17207546911133778
18:20.7,69.81943178,0,0.12291104936524128
18:20.7,76.04930124259317,0,0.2212398888574343
18:20.7,56.92824646156923,1.0878924042758915,0.2753207505781405
18:20.7,71.99645170424864,1.0931351266064773,0.2212398888574343
18:20.7,93.18465811748044,1.0966573503356432,0.12291104936524128
18:20.7,61.73182750044595,0,0.17207546911133778
18:20.7,65.09159338568392,0,0.12291104936524128
18:20.7,65.05026109,0,0.17207546911133778
18:20.7,87.25453254166621,0.9271837131812181,0.17207546911133778
18:20.7,110.74691574416076,0.9171267300705649,0.2753207505781405
18:20.7,68.34966316243572,0,0.2212398888574343
18:20.7,82.31033405505768,0,0.17207546911133778
18:20.7,105.9418677313617,0,0.35398382217189495
18:20.7,120.22982482037453,0,0.1986341215165638
18:20.7,72.53893465680258,0,0.22346338670613428
18:20.7,103.35730575705523,0,0.2780877701231893
18:20.7,66.53481950728663,0.9261067622491508,0.12414632594785237
18:20.7,68.70713745231396,0,0.12414632594785237
18:20.7,71.20696298653206,0.9075394738453348,0.12414632594785237
18:20.7,69.97698696659526,1.0928295627924318,0.12414632594785237
18:20.7,75.71849227,0,0.22346338670613428
18:20.7,84.85956156940622,1.0038050841631798,0.1738048563269933
18:20.7,70.85192201707558,1.0649549424503602,0.1738048563269933
18:20.7,109.33390274669117,1.045505468732515,0.1986341215165638
18:20.7,79.99979441447712,1.0030306716675257,0.22346338670613428
18:20.7,101.20965045154249,0,0.1986341215165638
