Time (Days),Privacy Score
3.2503611512390265,0.8881468247104163
3.260362262473608,0.8948015294156073
3.270363374,0.9440077350851005
3.2803644849427713,0.9524746315345699
3.290365596177353,0.9124273896250221
3.3003667074119347,0.9946027183464081
3.310367818646516,0.9521029339026333
3.3203689298810977,0.8845606441741745
3.3303700411156796,0.8335332563968866
3.340371152350261,0.9518206635887486
3.3503722635848425,0.8638493891741774
3.3603733748194244,0.9143718622594997
3.370374486054006,0.9383546540503698
3.3803755972885874,0.9608146262779819
3.3903767085231693,0.8699352943002356
3.4003778197577508,0.9984555558051643
3.4103789309923322,0.8914004780048621
3.420380042226914,0.8730125861210614
3.4303811534614956,0.8802192948288268
3.440382264696077,0.9601444475229202
3.450383375930659,1
3.4603844871652405,0.9184403821808738
3.470385598399822,0.8944340255009994
3.480386709634404,0.879615483
3.4903878208689854,0.8290116920171761
3.500388932103567,0.9698402311469979
3.5103900433381487,0.8996469418484636
3.520391155,0.9127133301539391
3.5303922658073117,0.9589980484489521
3.5403933770418936,0.9403898397486723
3.550394488276475,0.9362816778507738
3.5603955995110566,0.9420486160644617
3.5703967107456385,0.8983657918026342
3.580397822,0.8715349354521882
3.5903989332148014,0.7987526241595442
3.6004000444493833,0.9796466169348218
3.610401155683965,0.8807727341354062
3.6204022669185463,0.9527955617065167
3.630403378153128,0.9508417091189189
3.6404044893877097,0.8948252490366547
3.650405600622291,0.9259564379420192
3.660406711856873,0.811903147
3.6704078230914545,0.9630982185560821
3.680408934326036,0.8470611551223775
3.690410045560618,0.8629717213183279
3.7004111567951994,1
3.710412268029781,0.8701801904572387
3.7204133792643628,0.8553130022331513
3.7304144904989442,0.9007041207053187
3.7404156017335257,0.8225586379232301
3.7504167129681076,0.9381485080699343
3.760417824202689,0.8443614550555076
3.7704189354372706,0.9663408654707525
3.7804200466718525,0.9173234609196115
3.790421157906434,0.9431778755329061
3.8004222691410154,0.9053992411889318
3.8104233803755974,0.8775002513695307
3.820424491610179,0.9767371327967337
3.8304256028447603,0.8596821742058813
3.840426714079342,0.8692488853317807
3.8504278253139237,0.8948921552535032
3.860428936548505,0.9356446851528767
3.8704300477830866,0.9059459055310031
3.8804311590176686,0.8559369863378901
3.89043227,0.9577750628080508
3.9004333814868315,0.9272240325656547
3.9104344927214134,0.8463999965075019
3.920435603955995,0.7748394644017147
3.9304367151905764,0.910649784
3.9404378264251583,0.9415306695012831
3.9504389376597397,0.9801308994796478
3.960440048894321,0.9012474325779724
3.970441160128903,0.9466345506381686
3.9804422713634846,0.9216993075819487
3.990443382598066,0.9422519264813384
4.0004444938326476,0.8641227047433204
4.010445605,1
4.020446716301811,0.9363173822176467
4.030447827536393,0.9413153134756176
4.040448938770974,0.784221416
4.050450050005556,0.8066641401603891
4.060451161240137,0.8783013999467024
4.070452272,0.8785565739043242
4.080453383709301,0.9061209380958293
4.090454494943883,0.9128712969215117
4.100455606178464,0.8747314815947613
4.1104567174130455,0.9062107232535598
4.120457828647627,0.8728333680428206
4.130458939882209,0.9171068285107601
4.140460051116791,0.9298430063017872
4.150461162351372,0.9459210835688042
4.160462273585954,0.9032096103624743
4.170463384820535,0.9317124191047483
4.180464496055117,0.8608989956232392
4.190465607289699,0.8758789570249854
4.2004667185242806,0.8679008730913792
4.210467829758862,0.9807440137204827
4.2204689409934435,0.8682051039858291
4.230470052228025,0.8836571347964779
4.240471163462606,0.9122236382581221
4.250472274697189,0.9355321624184346
4.260473386,1
4.270474497166352,0.8690127705433641
4.280475608400933,0.8772369114006748
4.290476719635515,0.8780539598610577
4.300477830870096,0.887792393
4.3104789421046785,0.9716323648907524
4.320480053,0.850713474
4.3304811645738415,0.8513527276904048
4.340482275808423,0.8141919725920516
4.350483387043004,0.8301183898683591
4.360484498277586,0.8767442667477262
4.370485609512168,0.9001866742058755
4.380486721,0.8352455766425897
4.390487831981331,0.947985013
4.400488943215913,0.7891227318848489
4.410490054450494,0.9512171127875579
4.420491165685076,0.8759435271500033
4.430492276919658,0.9279800954322217
4.440493388154239,0.9225750096437556
4.450494499388821,0.9247603844898492
4.460495610623402,0.9023231473398168
4.470496721857984,0.958614612
4.480497833092565,0.8237450343580268
4.490498944327148,0.9397871400540064
4.500500055561729,0.8332322970775776
4.510501166796311,0.8701478111705334
4.520502278030892,0.9741866791900871
4.530503389265474,0.9428952348136362
4.540504500500055,0.8578587771551133
4.550505611734637,0.9751905339860204
4.560506722969219,0.9651205543103376
4.570507834,0.8815370967107048
4.580508945438382,0.9614882274943906
4.590510056672963,0.8891579052435986
4.600511167907545,0.9152470773015489
4.610512279142127,0.9477426395321432
4.620513390376709,0.9160661445146391
4.630514502,0.9365724474801221
4.6405156128458716,0.9513143085658001
4.650516724080453,0.9718066488272571
4.6605178353150345,0.8650825997708751
4.670518946549617,0.942661841
4.680520057784198,0.9653463086664628
4.690521169,0.9587578679342288
4.700522280253361,0.8708312537840863
4.710523391487943,0.8170874090792618
4.720524502722524,0.8328285348374139
4.730525613957107,0.8736129084649195
4.740526725191688,0.9410477624121081
4.7505278364262695,0.8224696108958669
4.760528947660851,0.9232738813973931
4.7705300588954325,0.8850484308251966
4.780531170130014,0.8628210187379527
4.790532281364596,0.8027899194998689
4.800533392599178,0.8848921692972684
4.810534503833759,0.9455255144561772
4.820535615068341,0.8990027120562025
4.830536726302922,0.8721398146539762
4.840537837537504,0.9586324240088622
4.850538948772086,0.8818514005153344
4.8605400600066675,1
4.870541171241249,0.9500082439431434
4.880542282,0.9158752104108066
4.890543393710412,0.9884447340131222
4.900544504944993,1
4.910545616179576,0.8609553391647382
4.920546727414157,0.8779238876689253
4.930547838648739,0.7954193337380157
4.94054895,0.9281455180506655
4.950550061117902,0.8728679282896693
4.960551172352483,0.9565317766220697
4.9705522835870655,0.9409366317739046
4.980553394821647,0.8463020867344613
4.990554506056228,0.9197361915626441
5.000555617,0.9231010069328337
5.010556728525391,0.9609487126203383
5.020557839759973,0.9068690186643232
5.030558950994555,0.96087631
5.040560062229137,0.8745258939765875
5.050561173463718,0.8556290452177905
5.060562285,0.8764313444796092
5.070563395932881,0.9775699902964629
5.0805645071674626,0.9360177567275951
5.090565618402045,0.9251493595038268
5.100566729636626,0.8202365957956054
5.110567840871208,0.9521125924098772
5.120568952105789,0.9389087475883241
5.130570063340371,0.9222072099638926
5.140571174574952,0.9824237453157637
5.150572285809534,1
5.160573397044116,0.9552953677737249
5.170574508278698,0.9710633322161099
5.180575619513279,0.8001769266043569
5.1905767307478605,0.9347603872793203
5.200577841982442,0.9805622727645499
5.2105789532170235,0.927556901
5.220580064451606,0.9325282397013472
5.230581175686187,0.9094869121896143
5.240582286920769,0.8890762388626172
5.250583398,0.9429453626102915
5.260584509389932,0.929754239
5.270585620624513,0.8666960730262347
5.2805867318590956,0.8944297997615006
5.290587843093677,0.8455836706893489
5.3005889543282585,0.9106942760364157
5.310590066,0.863924313
5.320591176797421,0.9531163151008796
5.330592288032003,0.8722447642908912
5.340593399266585,0.8769054571611061
5.350594510501167,0.8344476919556806
5.360595621735748,0.8515857062390646
5.370596733,0.9415963891009634
5.380597844204911,0.9534782805811007
5.390598955439493,0.9201636582867203
5.400600066674075,0.9784667933042879
5.4106011779086565,0.9247594508361519
5.420602289143238,0.876781429
5.430603400377819,0.8797942433825833
5.440604511612401,0.9134117872486297
5.450605622846982,0.9449263337703225
5.460606734081565,0.9209983521085392
5.470607845316146,0.9282142364882584
5.480608956550728,0.990322486
5.490610067785309,0.9183906105288943
5.500611179019891,0.9704599794907912
5.510612290254472,0.9653120671530201
5.520613401489054,0.9004753844374663
5.530614512723636,0.9892296750347802
5.540615623958217,0.9090074307738852
5.550616735192799,0.8360060726649389
5.560617846,0.9106019027357621
5.570618957661962,0.9235404833653964
5.580620068896544,0.8842704665549141
5.590621180131126,0.9173595924098223
5.600622291365707,0.9529876305914083
5.610623402600289,0.9182302600396343
5.620624514,0.9727683509225347
5.6306256250694515,0.9142078209642657
5.640626736304034,0.9304004690842343
5.650627847538615,0.9324676435448197
5.660628958773197,0.9401490201083843
5.670630070007778,0.9326261083588885
5.680631181,0.8710096156089253
5.690632292476941,0.9332578893798932
5.700633403711524,0.9112004851518801
5.710634514946105,0.8557258939415895
5.7206356261806866,0.8980499573622115
5.730636737415268,0.8644927772096832
5.7406378486498495,0.8610975581514272
5.750638959884431,0.8943238321779136
5.760640071119013,0.9335030763623423
5.770641182353595,0.9495480782132006
5.780642293588176,0.9353564973083346
5.790643404822758,0.8745009766954946
5.800644516057339,0.9393004971974471
5.810645627291921,0.9458786280336257
5.820646738526503,0.8477285391000606
5.8306478497610845,0.9030750122586088
5.840648960995666,0.9184878549522609
5.8506500722302475,0.8757931274625782
5.860651183464829,0.9373153225076344
5.870652295,0.9376827686647446
5.880653405933993,0.8900680937813261
5.890654517168574,0.906648457
5.900655628403156,0.9740426449188032
5.910656739637737,0.7871693402764891
5.920657850872319,0.8420872168992368
5.930658962,0.8864969808201368
5.9406600733414825,0.8635351583430625
5.950661184576064,0.7759057058853732
5.960662295810645,0.8603551245858259
5.970663407045227,0.8501919415732655
5.980664518279808,0.9299725571247546
5.99066563,1
6.000666740748972,0.8219111393524703
6.010667851983554,0.9565407422233094
6.020668963218135,0.8600554459437417
6.030670074452717,0.9051233154483708
6.040671185687298,0.9554756613962361
6.050672297,0.8924167441245238
6.060673408156462,0.8780693708954844
6.070674519391043,0.9332975804522148
6.080675630625625,0.8755861128056808
6.090676741860206,0.8935105036017521
6.100677853094788,0.8649046483346997
6.110678964329369,0.8469022698488532
6.120680075563952,0.9907332417741046
6.130681186798533,0.904414586
6.140682298033115,1
6.150683409267696,0.9316122201015501
6.1606845205022776,0.8890855909244995
6.170685631736859,0.9052818051005599
6.180686742971441,0.8638984374180968
6.190687854206023,0.8702056246251292
6.200688965440604,0.835695969
6.210690076675186,0.9607006604318348
6.220691187909767,0.9610902140925287
6.230692299144349,0.9355622192379189
6.240693410378931,0.849867676
6.250694521613513,0.9064272863030941
6.260695632848094,0.8891282791464231
6.2706967440826755,0.8656100307646809
6.280697855317257,0.8461771562170793
6.2906989665518385,0.9040619255714575
6.300700077786421,0.886873535
6.310701189021002,0.9879712667129492
6.320702300255584,0.9352060126808323
6.330703411490165,0.8784591573797689
6.340704522724747,0.8762508492327566
6.350705633959328,0.9306171184748261
6.3607067451939105,0.9510196408651298
6.370707856428492,0.9336155328807223
6.3807089676630735,0.8625935407349989
6.390710078897655,0.808355658
6.400711190132236,0.8243710488835115
6.410712301366818,0.9388816996427543
6.420713413,0.882132556
6.430714523835982,0.8972470704588208
6.440715635070563,0.8803284939976269
6.450716746305145,0.8363621078788902
6.460717857539726,0.9242448390832998
6.470718968774308,0.9256398491875143
6.48072008,0.9692448715115934
6.4907211912434715,0.9929475853713934
6.500722302478053,1
6.510723413712634,0.9316648257811179
6.520724524947216,0.9215570414955536
6.530725636181797,0.8368388041267316
6.540726747,0.9376753775088033
6.550727858650961,0.8893716818789205
6.560728969885543,0.8869098217464222
6.570730081120124,1
6.580731192354706,0.9035068487027991
6.590732303589287,0.9274983200935797
6.600733414823869,0.931290205
6.610734526058451,0.9748951515309073
6.620735637293032,0.8744376076119157
6.630736748527614,0.8804518381585751
6.640737859762195,0.911094293
6.650738970996777,0.9255229029286838
6.660740082231359,0.8559240819129652
6.670741193465941,0.8619217273386824
6.680742304700522,0.9184775733061937
6.690743415935104,0.9191279062536211
6.700744527169685,0.8643723430458401
6.7107456384042665,0.9058552888461775
6.720746749638849,0.907247752
6.730747861,0.8334969568298047
6.740748972108012,0.9253136994400106
6.750750083342593,0.8413335912102321
6.760751194577175,0.8691483669556638
6.770752305811756,0.8440631679352669
6.780753417046339,0.9389021874419957
6.790754528,0.9500676776703346
6.8007556395155015,0.8476329024590089
6.810756750750083,0.7862751063531515
6.8207578619846645,0.9050803137072165
6.830758973219246,0.850434692
6.840760084453828,0.9478451734245371
6.850761196,0.9023437180268986
6.860762306922991,0.8725072360154935
6.870763418157573,0.8459152571742435
6.880764529392154,0.8423366713701591
6.890765640626736,0.8866470173812979
6.900766751861318,0.9352726689123321
6.9107678630958995,0.92975812
6.920768974330481,0.8730081560421955
6.9307700855650625,1
6.940771196799644,0.9216329510165002
6.950772308034225,0.9559379700777044
6.960773419268808,0.9231412500838437
6.970774530503389,0.9733528696055042
6.980775641737971,0.9058253968889002
6.990776752972552,0.871337945
7.000777864207134,0.8925713395738661
7.010778975441715,0.9081844547030741
7.0207800866762975,0.8955635902060594
7.030781197910879,0.9114220589561225
7.040782309,0.8848320277227215
7.050783420380042,0.9012247282452656
7.060784531614623,0.8830541520123466
7.070785642849205,0.8942859573956565
7.080786754083787,0.912638624
7.090787865318369,0.8449968975477289
7.100788977,0.8489454254245243
7.110790087787532,0.9335645371495476
7.120791199022113,0.9622366025762072
7.130792310256695,0.8817164625089038
7.140793421491277,0.9308724364633143
7.150794532725858,0.8869230817749331
7.160795644,0.9388507563175024
7.170796755195021,0.9394794961436687
7.180797866429603,0.8777178804151239
7.190798977664184,0.8572162030153893
7.200800088898767,0.900763206
7.210801200133348,0.8873954108550794
7.220802311,0.8850647809067048
7.230803422602511,0.9512638874364326
7.2408045338370925,0.9490475528329312
7.250805645071674,0.9268940417728748
7.260806756306256,0.910810077
7.270807867540838,0.9045487900739608
7.280808978775419,0.9848944416467491
7.290810090010001,0.8779436172367984
7.300811201244582,0.9459835332514664
7.310812312479164,0.8105519499749341
7.320813423713746,0.9840708378350598
7.330814534948328,0.8652999232180991
7.340815646182909,0.9243119255528268
7.3508167574174905,0.9698518241748766
7.360817868652072,0.8488506343706792
7.3708189798866535,1
7.380820091121236,0.90689836
7.390821202355817,0.934065973
7.400822313590399,0.9581750005155615
7.410823425,1
7.420824536059562,0.9239299553893343
7.430825647294143,0.9213215505974831
7.4408267585287255,0.8716964777547038
7.450827869763307,0.8765731708701459
7.4608289809978885,0.8749946687510861
7.470830092,0.9537746983635009
7.480831203467051,0.8935751043712555
7.490832314701633,0.9604213304523729
7.500833425936215,0.9081784284434542
7.510834537170797,0.9490823927161722
7.520835648405378,0.8884354494287032
7.53083676,0.9582499951314662
7.540837870874541,0.9532920330932624
7.550838982109123,0.9428627466136169
7.560840093343705,0.8258655252999738
7.5708412045782865,0.8786488607476806
7.580842315812868,0.8173918404172423
7.590843427047449,0.951817082
7.600844538282031,0.8494713888426734
7.610845649516612,1
7.620846760751195,0.8825986173338778
7.630847871985776,0.9024934559744499
7.640848983220358,0.9270164365924308
7.650850094454939,0.8208117233228345
7.660851205689521,0.7814716017827004
7.670852316924102,0.993885489
7.680853428158684,0.8583941856090654
7.690854539393266,0.977954512
7.700855650627847,0.9211824210787403
7.710856761862429,0.9343290179627881
7.720857873,0.9281709495971656
7.730858984331592,0.90952123
7.740860095566173,0.8784445681279428
7.750861206800756,0.8184890987755378
7.760862318035337,0.8779296198816288
7.770863429269919,0.8750645171128535
7.780864541,0.8899987357415189
7.7908656517390815,0.9402752613724447
7.800866762973663,1
7.810867874208245,0.8678029820523366
7.820868985442827,0.9008119414089014
7.830870096677408,0.8047968736663407
7.840871208,0.8198286489266835
7.850872319146571,0.8893022355199296
7.860873430381153,0.9144267558827207
7.870874541615735,0.9312069078108821
7.8808756528503165,0.943612776
7.890876764084898,0.9429504235874359
7.9008778753194795,0.8713128880603389
7.910878986554061,0.8039833147825813
7.920880097788642,0.878090966
7.930881209023225,0.896081026
7.940882320257806,0.888961471
7.950883431492388,0.8778749819105323
7.960884542726969,0.923056084
7.970885653961551,0.8831977145466701
7.980886765196132,0.8831711058332726
7.9908878764307145,0.9465418070822407
8.000888987665295,0.9293278130959288
8.010890098899877,0.8302268282210801
8.02089121,0.8459598199524355
8.030892321369041,0.8241337014469381
8.040893432603623,0.9424990281488792
8.050894543838204,0.9148774581712688
8.060895655072786,0.8817124635850748
8.070896766307367,0.8113725159967752
8.080897877541949,0.8893925576633344
8.090898989,0.9058926435435355
8.100900100011112,0.9365237292964516
8.110901211245693,0.959335384
8.120902322480275,0.864506822
8.130903433714856,0.9046044655126951
8.140904545,0.8861323634856529
8.150905656,0.9636491797086096
8.160906767418602,0.86432652
8.170907878653184,0.9159124279710965
8.180908989887765,0.9452685317388445
8.190910101122347,0.8333068930127443
8.200911212356928,1
8.210912324,0.8678857730099813
8.220913434826091,0.9178067876131859
8.230914546060673,0.9149532609962934
8.240915657295254,0.853414015
8.250916768529835,0.9482413583014822
8.260917879764419,0.9554893654581292
8.270918991,1
8.280920102233582,0.9498523464502845
8.290921213468163,0.8381935044656362
8.300922324702745,0.8988204163593547
8.310923435937326,0.9375934037699791
8.320924547171908,0.9114619618723089
8.330925658406489,0.8773737023804151
8.34092677,0.9086176210555141
8.350927880875652,1
8.360928992110233,0.8993900530436819
